date,route,market,bookings,avg_fare_hkd,load_factor,search_volume_index
2024-06-20,HKG-ICN,KR,223,5082,0.795,1568
2024-06-21,HKG-ICN,KR,229,5136,0.797,1570
2024-06-22,HKG-ICN,KR,216,5453,0.819,1530
2024-06-23,HKG-ICN,KR,256,4680,0.735,1820
2024-06-24,HKG-ICN,KR,231,5124,0.835,1292
2024-06-25,HKG-ICN,KR,242,4644,0.802,1515
2024-06-26,HKG-ICN,KR,221,5419,0.872,1258
2024-06-27,HKG-ICN,KR,222,5000,0.776,1577
2024-06-28,HKG-ICN,KR,236,5455,0.763,1688
2024-06-29,HKG-ICN,KR,249,4909,0.798,2056
2024-06-30,HKG-ICN,KR,257,5223,0.816,1554
2024-07-01,HKG-ICN,KR,288,5113,0.777,1681
2024-07-02,HKG-ICN,KR,285,5820,0.798,2219
2024-07-03,HKG-ICN,KR,268,6190,0.84,2037
2024-07-04,HKG-ICN,KR,260,5280,0.732,1604
2024-07-05,HKG-ICN,KR,247,6083,0.784,1534
2024-07-06,HKG-ICN,KR,257,5729,0.814,1529
2024-07-07,HKG-ICN,KR,273,5634,0.791,1566
2024-07-08,HKG-ICN,KR,267,5246,0.801,1762
2024-07-09,HKG-ICN,KR,289,5232,0.849,1639
2024-07-10,HKG-ICN,KR,265,5928,0.814,1573
2024-07-11,HKG-ICN,KR,226,6264,0.78,1397
2024-07-12,HKG-ICN,KR,240,5407,0.776,1390
2024-07-13,HKG-ICN,KR,273,4735,0.801,1546
2024-07-14,HKG-ICN,KR,271,6382,0.791,2263
2024-07-15,HKG-ICN,KR,278,6322,0.81,1777
2024-07-16,HKG-ICN,KR,272,6196,0.821,1608
2024-07-17,HKG-ICN,KR,265,5220,0.823,1594
2024-07-18,HKG-ICN,KR,263,5804,0.832,1528
2024-07-19,HKG-ICN,KR,252,5536,0.763,1866
2024-07-20,HKG-ICN,KR,232,5890,0.839,1532
2024-07-21,HKG-ICN,KR,267,5542,0.754,2268
2024-07-22,HKG-ICN,KR,283,6526,0.836,1713
2024-07-23,HKG-ICN,KR,273,6193,0.803,2281
2024-07-24,HKG-ICN,KR,218,6278,0.813,1754
2024-07-25,HKG-ICN,KR,243,4723,0.783,1477
2024-07-26,HKG-ICN,KR,235,6180,0.799,1650
2024-07-27,HKG-ICN,KR,264,5464,0.811,1562
2024-07-28,HKG-ICN,KR,261,6137,0.79,1589
2024-07-29,HKG-ICN,KR,253,4653,0.851,1808
2024-07-30,HKG-ICN,KR,258,6316,0.805,1747
2024-07-31,HKG-ICN,KR,226,6244,0.789,1637
2024-08-01,HKG-ICN,KR,219,6375,0.772,1757
2024-08-02,HKG-ICN,KR,226,5636,0.798,1724
2024-08-03,HKG-ICN,KR,247,5906,0.795,2091
2024-08-04,HKG-ICN,KR,250,6223,0.787,2094
2024-08-05,HKG-ICN,KR,240,5752,0.835,2028
2024-08-06,HKG-ICN,KR,244,5789,0.802,1464
2024-08-07,HKG-ICN,KR,223,5754,0.811,1841
2024-08-08,HKG-ICN,KR,229,5141,0.804,1715
2024-08-09,HKG-ICN,KR,210,5480,0.796,1157
2024-08-10,HKG-ICN,KR,211,5328,0.764,1705
2024-08-11,HKG-ICN,KR,289,5676,0.789,2261
2024-08-12,HKG-ICN,KR,258,5955,0.846,1964
2024-08-13,HKG-ICN,KR,259,5615,0.854,2037
2024-08-14,HKG-ICN,KR,237,5506,0.735,2008
2024-08-15,HKG-ICN,KR,234,4551,0.827,1653
2024-08-16,HKG-ICN,KR,238,5650,0.758,1579
2024-08-17,HKG-ICN,KR,222,5066,0.817,1491
2024-08-18,HKG-ICN,KR,269,5438,0.786,1841
2024-08-19,HKG-ICN,KR,242,5476,0.817,1629
2024-08-20,HKG-ICN,KR,240,4985,0.828,1802
2024-08-21,HKG-ICN,KR,241,5834,0.833,1881
2024-08-22,HKG-ICN,KR,216,5118,0.772,1288
2024-08-23,HKG-ICN,KR,209,5757,0.829,1640
2024-08-24,HKG-ICN,KR,213,5430,0.744,1715
2024-08-25,HKG-ICN,KR,246,5288,0.786,1610
2024-08-26,HKG-ICN,KR,264,6441,0.767,1815
2024-08-27,HKG-ICN,KR,240,6185,0.745,1418
2024-08-28,HKG-ICN,KR,224,5912,0.794,1485
2024-08-29,HKG-ICN,KR,216,6317,0.783,1544
2024-08-30,HKG-ICN,KR,226,6015,0.763,1629
2024-08-31,HKG-ICN,KR,233,5081,0.79,1699
2024-09-01,HKG-ICN,KR,203,4901,0.795,1142
2024-09-02,HKG-ICN,KR,215,4869,0.8,1669
2024-09-03,HKG-ICN,KR,235,5069,0.791,1812
2024-09-04,HKG-ICN,KR,176,5733,0.738,1225
2024-09-05,HKG-ICN,KR,206,4838,0.77,1219
2024-09-06,HKG-ICN,KR,194,4647,0.774,1227
2024-09-07,HKG-ICN,KR,179,4628,0.773,1057
2024-09-08,HKG-ICN,KR,195,5082,0.758,1430
2024-09-09,HKG-ICN,KR,209,5493,0.734,1641
2024-09-10,HKG-ICN,KR,214,4994,0.771,1427
2024-09-11,HKG-ICN,KR,204,4561,0.803,1263
2024-09-12,HKG-ICN,KR,181,4962,0.772,1195
2024-09-13,HKG-ICN,KR,189,4669,0.761,1532
2024-09-14,HKG-ICN,KR,167,4580,0.767,1078
2024-09-15,HKG-ICN,KR,218,4583,0.765,1344
2024-09-16,HKG-ICN,KR,173,4982,0.791,1039
2024-09-17,HKG-ICN,KR,186,4709,0.763,1066
2024-09-18,HKG-ICN,KR,190,5307,0.773,1131
2024-09-19,HKG-ICN,KR,170,4773,0.727,1013
2024-09-20,HKG-ICN,KR,179,3597,0.784,1026
2024-09-21,HKG-ICN,KR,181,5244,0.764,1327
2024-09-22,HKG-ICN,KR,231,4968,0.802,1898
2024-09-23,HKG-ICN,KR,204,5115,0.751,1492
2024-09-24,HKG-ICN,KR,215,5259,0.783,1366
2024-09-25,HKG-ICN,KR,206,5297,0.771,1175
2024-09-26,HKG-ICN,KR,161,5062,0.753,1110
2024-09-27,HKG-ICN,KR,196,5066,0.776,1629
2024-09-28,HKG-ICN,KR,207,5027,0.802,1432
2024-09-29,HKG-ICN,KR,195,4716,0.852,1534
2024-09-30,HKG-ICN,KR,204,5551,0.773,1609
2024-10-01,HKG-ICN,KR,195,5043,0.769,1657
2024-10-02,HKG-ICN,KR,228,5148,0.775,1795
2024-10-03,HKG-ICN,KR,178,4355,0.788,1015
2024-10-04,HKG-ICN,KR,214,5057,0.792,1198
2024-10-05,HKG-ICN,KR,206,5437,0.793,1445
2024-10-06,HKG-ICN,KR,215,5020,0.749,1410
2024-10-07,HKG-ICN,KR,205,5098,0.857,1218
2024-10-08,HKG-ICN,KR,204,4887,0.801,1234
2024-10-09,HKG-ICN,KR,183,4641,0.759,1441
2024-10-10,HKG-ICN,KR,180,5107,0.755,1517
2024-10-11,HKG-ICN,KR,200,4957,0.751,1251
2024-10-12,HKG-ICN,KR,191,5025,0.764,1091
2024-10-13,HKG-ICN,KR,205,4908,0.775,1440
2024-10-14,HKG-ICN,KR,209,5079,0.773,1495
2024-10-15,HKG-ICN,KR,195,4610,0.751,1639
2024-10-16,HKG-ICN,KR,176,4366,0.783,1083
2024-10-17,HKG-ICN,KR,192,4855,0.725,1065
2024-10-18,HKG-ICN,KR,162,5015,0.737,1130
2024-10-19,HKG-ICN,KR,215,4543,0.777,1758
2024-10-20,HKG-ICN,KR,200,5238,0.758,1429
2024-10-21,HKG-ICN,KR,216,4493,0.795,1713
2024-10-22,HKG-ICN,KR,190,5167,0.763,1274
2024-10-23,HKG-ICN,KR,201,4473,0.803,1118
2024-10-24,HKG-ICN,KR,178,4995,0.792,1394
2024-10-25,HKG-ICN,KR,216,5652,0.792,1689
2024-10-26,HKG-ICN,KR,194,4807,0.781,1320
2024-10-27,HKG-ICN,KR,189,5310,0.803,1230
2024-10-28,HKG-ICN,KR,212,5264,0.825,1571
2024-10-29,HKG-ICN,KR,209,5912,0.794,1696
2024-10-30,HKG-ICN,KR,210,5212,0.765,1198
2024-10-31,HKG-ICN,KR,192,5026,0.739,1491
2024-11-01,HKG-ICN,KR,187,5025,0.788,1510
2024-11-02,HKG-ICN,KR,183,4853,0.811,1072
2024-11-03,HKG-ICN,KR,211,5068,0.712,1350
2024-11-04,HKG-ICN,KR,223,5164,0.754,1310
2024-11-05,HKG-ICN,KR,233,5169,0.826,1809
2024-11-06,HKG-ICN,KR,212,4522,0.718,1384
2024-11-07,HKG-ICN,KR,180,4790,0.783,1441
2024-11-08,HKG-ICN,KR,191,4571,0.737,1195
2024-11-09,HKG-ICN,KR,194,5052,0.793,1566
2024-11-10,HKG-ICN,KR,214,5783,0.799,1317
2024-11-11,HKG-ICN,KR,235,5341,0.773,1509
2024-11-12,HKG-ICN,KR,210,5172,0.789,1590
2024-11-13,HKG-ICN,KR,209,4490,0.847,1208
2024-11-14,HKG-ICN,KR,187,4591,0.802,1347
2024-11-15,HKG-ICN,KR,206,5482,0.764,1626
2024-11-16,HKG-ICN,KR,199,4650,0.786,1630
2024-11-17,HKG-ICN,KR,228,4713,0.819,1309
2024-11-18,HKG-ICN,KR,236,4449,0.845,1848
2024-11-19,HKG-ICN,KR,228,5324,0.756,1634
2024-11-20,HKG-ICN,KR,200,4926,0.76,1456
2024-11-21,HKG-ICN,KR,182,5224,0.752,1240
2024-11-22,HKG-ICN,KR,231,4795,0.8,1509
2024-11-23,HKG-ICN,KR,224,4950,0.819,1248
2024-11-24,HKG-ICN,KR,254,4165,0.818,1683
2024-11-25,HKG-ICN,KR,228,5165,0.796,1860
2024-11-26,HKG-ICN,KR,230,5757,0.712,1313
2024-11-27,HKG-ICN,KR,248,4343,0.805,1734
2024-11-28,HKG-ICN,KR,215,5727,0.799,1489
2024-11-29,HKG-ICN,KR,221,5307,0.834,1859
2024-11-30,HKG-ICN,KR,197,5057,0.818,1145
2024-12-01,HKG-ICN,KR,253,5433,0.893,1434
2024-12-02,HKG-ICN,KR,280,5413,0.834,2227
2024-12-03,HKG-ICN,KR,253,5449,0.79,1696
2024-12-04,HKG-ICN,KR,258,6465,0.791,2095
2024-12-05,HKG-ICN,KR,240,5233,0.751,1920
2024-12-06,HKG-ICN,KR,241,5696,0.743,1552
2024-12-07,HKG-ICN,KR,233,5606,0.801,1375
2024-12-08,HKG-ICN,KR,260,5232,0.804,1443
2024-12-09,HKG-ICN,KR,269,5194,0.788,2244
2024-12-10,HKG-ICN,KR,264,5122,0.799,2233
2024-12-11,HKG-ICN,KR,252,5059,0.738,1470
2024-12-12,HKG-ICN,KR,261,5743,0.845,1519
2024-12-13,HKG-ICN,KR,244,5058,0.859,1934
2024-12-14,HKG-ICN,KR,253,5632,0.808,2005
2024-12-15,HKG-ICN,KR,282,5356,0.822,2102
2024-12-16,HKG-ICN,KR,274,6266,0.816,1689
2024-12-17,HKG-ICN,KR,257,5910,0.782,1861
2024-12-18,HKG-ICN,KR,275,5513,0.895,2156
2024-12-19,HKG-ICN,KR,241,5849,0.793,1905
2024-12-20,HKG-ICN,KR,247,5798,0.809,1825
2024-12-21,HKG-ICN,KR,279,4805,0.822,1985
2024-12-22,HKG-ICN,KR,262,5239,0.792,1944
2024-12-23,HKG-ICN,KR,294,5859,0.815,1692
2024-12-24,HKG-ICN,KR,278,4741,0.809,1532
2024-12-25,HKG-ICN,KR,222,6158,0.788,1530
2024-12-26,HKG-ICN,KR,243,5958,0.828,1911
2024-12-27,HKG-ICN,KR,238,5674,0.808,1979
2024-12-28,HKG-ICN,KR,263,5561,0.812,1933
2024-12-29,HKG-ICN,KR,306,6335,0.872,1793
2024-12-30,HKG-ICN,KR,310,5351,0.881,1765
2023-01-01,HKG-MEL,AU,176,4798,0.841,1382
2023-01-02,HKG-MEL,AU,166,4140,0.802,1369
2023-01-03,HKG-MEL,AU,189,4507,0.762,1319
2023-01-04,HKG-MEL,AU,176,4763,0.84,1073
2023-01-05,HKG-MEL,AU,176,4580,0.79,1065
2023-01-06,HKG-MEL,AU,165,4500,0.779,1155
2023-01-07,HKG-MEL,AU,176,4242,0.82,1352
2023-01-08,HKG-MEL,AU,181,4514,0.772,1265
2023-01-09,HKG-MEL,AU,188,4276,0.791,1057
2023-01-10,HKG-MEL,AU,195,4051,0.821,1210
2023-01-11,HKG-MEL,AU,204,4387,0.843,1231
2023-01-12,HKG-MEL,AU,173,4623,0.786,1462
2023-01-13,HKG-MEL,AU,190,4183,0.792,1144
2023-01-14,HKG-MEL,AU,194,4543,0.766,1406
2023-01-15,HKG-MEL,AU,203,4706,0.824,1442
2023-01-16,HKG-MEL,AU,196,4557,0.774,1536
2023-01-17,HKG-MEL,AU,179,4103,0.805,1029
2023-01-18,HKG-MEL,AU,194,4081,0.754,1431
2023-01-19,HKG-MEL,AU,154,4818,0.751,962
2023-01-20,HKG-MEL,AU,168,4646,0.77,1055
2023-01-21,HKG-MEL,AU,193,4788,0.84,1542
2023-01-22,HKG-MEL,AU,216,4259,0.844,1237
2023-01-23,HKG-MEL,AU,221,4521,0.847,1817
2023-01-24,HKG-MEL,AU,213,4191,0.775,1482
2023-01-25,HKG-MEL,AU,211,4438,0.846,1786
2023-01-26,HKG-MEL,AU,175,4509,0.745,1151
2023-01-27,HKG-MEL,AU,187,4263,0.795,1040
2023-01-28,HKG-MEL,AU,176,4402,0.797,1143
2023-01-29,HKG-MEL,AU,198,4407,0.837,1318
2023-01-30,HKG-MEL,AU,183,4052,0.83,1033
2023-01-31,HKG-MEL,AU,205,5170,0.836,1275
2023-02-01,HKG-MEL,AU,216,4534,0.836,1811
2023-02-02,HKG-MEL,AU,200,4451,0.769,1292
2023-02-03,HKG-MEL,AU,168,5131,0.782,988
2023-02-04,HKG-MEL,AU,187,4602,0.819,1468
2023-02-05,HKG-MEL,AU,215,4504,0.821,1585
2023-02-06,HKG-MEL,AU,193,5309,0.845,1171
2023-02-07,HKG-MEL,AU,225,4587,0.82,1567
2023-02-08,HKG-MEL,AU,182,5256,0.837,1301
2023-02-09,HKG-MEL,AU,168,4708,0.784,1407
2023-02-10,HKG-MEL,AU,175,4304,0.824,1352
2023-02-11,HKG-MEL,AU,191,4122,0.839,1116
2023-02-12,HKG-MEL,AU,195,4575,0.873,1260
2023-02-13,HKG-MEL,AU,212,4520,0.808,1242
2023-02-14,HKG-MEL,AU,223,4547,0.84,1867
2023-02-15,HKG-MEL,AU,196,5022,0.796,1366
2023-02-16,HKG-MEL,AU,216,3692,0.82,1757
2023-02-17,HKG-MEL,AU,191,3924,0.772,1539
2023-02-18,HKG-MEL,AU,222,4330,0.801,1710
2023-02-19,HKG-MEL,AU,200,3840,0.842,1171
2023-02-20,HKG-MEL,AU,180,3611,0.805,1137
2023-02-21,HKG-MEL,AU,208,4468,0.812,1147
2023-02-22,HKG-MEL,AU,191,4476,0.788,1499
2023-02-23,HKG-MEL,AU,169,4417,0.817,1159
2023-02-24,HKG-MEL,AU,190,4930,0.838,1254
2023-02-25,HKG-MEL,AU,236,4501,0.803,1759
2023-02-26,HKG-MEL,AU,225,4996,0.799,1768
2023-02-27,HKG-MEL,AU,211,4427,0.816,1573
2023-02-28,HKG-MEL,AU,246,4650,0.832,1497
2023-03-01,HKG-MEL,AU,203,4168,0.82,1186
2023-03-02,HKG-MEL,AU,194,4433,0.775,1166
2023-03-03,HKG-MEL,AU,213,4907,0.807,1522
2023-03-04,HKG-MEL,AU,186,4374,0.811,1268
2023-03-05,HKG-MEL,AU,235,4555,0.81,1788
2023-03-06,HKG-MEL,AU,219,4641,0.823,1367
2023-03-07,HKG-MEL,AU,211,4808,0.819,1753
2023-03-08,HKG-MEL,AU,230,3762,0.832,1668
2023-03-09,HKG-MEL,AU,205,4728,0.803,1684
2023-03-10,HKG-MEL,AU,202,4024,0.825,1480
2023-03-11,HKG-MEL,AU,219,4008,0.81,1651
2023-03-12,HKG-MEL,AU,216,4973,0.85,1580
2023-03-13,HKG-MEL,AU,219,4797,0.792,1616
2023-03-14,HKG-MEL,AU,212,4418,0.846,1700
2023-03-15,HKG-MEL,AU,223,5268,0.847,1318
2023-03-16,HKG-MEL,AU,216,4083,0.87,1345
2023-03-17,HKG-MEL,AU,230,4223,0.854,1860
2023-03-18,HKG-MEL,AU,207,4093,0.775,1204
2023-03-19,HKG-MEL,AU,204,4217,0.791,1496
2023-03-20,HKG-MEL,AU,241,4935,0.818,1727
2023-03-21,HKG-MEL,AU,211,4210,0.8,1757
2023-03-22,HKG-MEL,AU,209,4179,0.827,1219
2023-03-23,HKG-MEL,AU,204,4089,0.797,1491
2023-03-24,HKG-MEL,AU,214,4661,0.818,1490
2023-03-25,HKG-MEL,AU,221,5123,0.827,1542
2023-03-26,HKG-MEL,AU,212,4680,0.809,1241
2023-03-27,HKG-MEL,AU,215,4513,0.778,1507
2023-03-28,HKG-MEL,AU,224,4319,0.799,1462
2023-03-29,HKG-MEL,AU,192,4542,0.83,1424
2023-03-30,HKG-MEL,AU,218,4073,0.802,1470
2023-03-31,HKG-MEL,AU,247,4662,0.866,1688
2023-04-01,HKG-MEL,AU,212,4856,0.766,1199
2023-04-02,HKG-MEL,AU,229,4845,0.799,1494
2023-04-03,HKG-MEL,AU,214,4667,0.839,1487
2023-04-04,HKG-MEL,AU,249,4583,0.85,2036
2023-04-05,HKG-MEL,AU,224,4620,0.887,1772
2023-04-06,HKG-MEL,AU,180,4215,0.817,1345
2023-04-07,HKG-MEL,AU,219,4339,0.859,1594
2023-04-08,HKG-MEL,AU,227,4971,0.815,1444
2023-04-09,HKG-MEL,AU,226,4665,0.87,1554
2023-04-10,HKG-MEL,AU,235,4718,0.799,1913
2023-04-11,HKG-MEL,AU,207,4473,0.852,1527
2023-04-12,HKG-MEL,AU,175,4105,0.815,1466
2023-04-13,HKG-MEL,AU,212,4047,0.833,1208
2023-04-14,HKG-MEL,AU,212,4245,0.845,1555
2023-04-15,HKG-MEL,AU,178,4499,0.745,1216
2023-04-16,HKG-MEL,AU,211,4456,0.833,1594
2023-04-17,HKG-MEL,AU,231,4721,0.802,1918
2023-04-18,HKG-MEL,AU,175,5027,0.838,1195
2023-04-19,HKG-MEL,AU,241,3834,0.865,1331
2023-04-20,HKG-MEL,AU,203,4063,0.828,1587
2023-04-21,HKG-MEL,AU,190,4455,0.768,1487
2023-04-22,HKG-MEL,AU,223,4832,0.852,1690
2023-04-23,HKG-MEL,AU,234,4249,0.847,1711
2023-04-24,HKG-MEL,AU,206,3984,0.775,1654
2023-04-25,HKG-MEL,AU,206,4292,0.863,1235
2023-04-26,HKG-MEL,AU,187,4540,0.8,1505
2023-04-27,HKG-MEL,AU,191,4862,0.766,1380
2023-04-28,HKG-MEL,AU,205,4260,0.864,1293
2023-04-29,HKG-MEL,AU,206,4762,0.768,1532
2023-04-30,HKG-MEL,AU,214,4848,0.804,1691
2023-05-01,HKG-MEL,AU,219,4628,0.819,1468
2023-05-02,HKG-MEL,AU,243,4378,0.855,1951
2023-05-03,HKG-MEL,AU,212,3608,0.802,1708
2023-05-04,HKG-MEL,AU,210,4446,0.853,1426
2023-05-05,HKG-MEL,AU,206,4042,0.833,1285
2023-05-06,HKG-MEL,AU,186,4366,0.815,1236
2023-05-07,HKG-MEL,AU,237,4741,0.851,1335
2023-05-08,HKG-MEL,AU,233,4495,0.825,1778
2023-05-09,HKG-MEL,AU,206,4454,0.783,1566
2023-05-10,HKG-MEL,AU,222,4145,0.824,1874
2023-05-11,HKG-MEL,AU,210,4988,0.806,1619
2023-05-12,HKG-MEL,AU,211,4496,0.823,1628
2023-05-13,HKG-MEL,AU,199,4254,0.803,1409
2023-05-14,HKG-MEL,AU,227,5065,0.844,1680
2023-05-15,HKG-MEL,AU,232,4132,0.878,1930
2023-05-16,HKG-MEL,AU,211,4133,0.84,1572
2023-05-17,HKG-MEL,AU,201,3881,0.802,1513
2023-05-18,HKG-MEL,AU,199,4384,0.734,1577
2023-05-19,HKG-MEL,AU,172,4106,0.825,1253
2023-05-20,HKG-MEL,AU,206,4298,0.797,1356
2023-05-21,HKG-MEL,AU,217,4635,0.774,1418
2023-05-22,HKG-MEL,AU,200,4619,0.778,1672
2023-05-23,HKG-MEL,AU,194,4290,0.804,1177
2023-05-24,HKG-MEL,AU,204,4640,0.898,1396
2023-05-25,HKG-MEL,AU,207,3846,0.76,1249
2023-05-26,HKG-MEL,AU,215,5367,0.803,1494
2023-05-27,HKG-MEL,AU,206,4409,0.813,1410
2023-05-28,HKG-MEL,AU,247,4948,0.901,1725
2023-05-29,HKG-MEL,AU,229,4140,0.884,1317
2023-05-30,HKG-MEL,AU,217,4214,0.811,1624
2023-05-31,HKG-MEL,AU,208,4625,0.862,1361
2023-06-01,HKG-MEL,AU,176,4650,0.812,1435
2023-06-02,HKG-MEL,AU,201,4656,0.797,1112
2023-06-03,HKG-MEL,AU,191,4219,0.805,1155
2023-06-04,HKG-MEL,AU,213,4983,0.824,1472
2023-06-05,HKG-MEL,AU,213,4114,0.883,1650
2023-06-06,HKG-MEL,AU,205,4205,0.865,1674
2023-06-07,HKG-MEL,AU,230,4493,0.811,1952
2023-06-08,HKG-MEL,AU,200,4181,0.801,1151
2023-06-09,HKG-MEL,AU,199,4262,0.8,1539
2023-06-10,HKG-MEL,AU,164,4754,0.816,1161
2023-06-11,HKG-MEL,AU,205,4227,0.861,1178
2023-06-12,HKG-MEL,AU,200,4538,0.814,1400
2023-06-13,HKG-MEL,AU,194,4674,0.773,1467
2023-06-14,HKG-MEL,AU,197,4361,0.812,1533
2023-06-15,HKG-MEL,AU,157,3882,0.789,899
2023-06-16,HKG-MEL,AU,174,4684,0.767,1347
2023-06-17,HKG-MEL,AU,212,4914,0.858,1748
2023-06-18,HKG-MEL,AU,198,4025,0.811,1201
2023-06-19,HKG-MEL,AU,188,4660,0.798,1075
2023-06-20,HKG-MEL,AU,199,3567,0.759,1616
2023-06-21,HKG-MEL,AU,182,4566,0.802,1319
2023-06-22,HKG-MEL,AU,152,4956,0.82,951
2023-06-23,HKG-MEL,AU,184,4347,0.753,1316
2023-06-24,HKG-MEL,AU,189,4576,0.821,1284
2023-06-25,HKG-MEL,AU,216,4483,0.841,1701
2023-06-26,HKG-MEL,AU,214,4517,0.821,1568
2023-06-27,HKG-MEL,AU,170,4380,0.775,1020
2023-06-28,HKG-MEL,AU,188,4476,0.784,1317
2023-06-29,HKG-MEL,AU,180,4416,0.834,1410
2023-06-30,HKG-MEL,AU,175,3639,0.791,989
2023-07-01,HKG-MEL,AU,205,5103,0.811,1369
2023-07-02,HKG-MEL,AU,240,5295,0.802,1486
2023-07-03,HKG-MEL,AU,231,5447,0.785,1889
2023-07-04,HKG-MEL,AU,252,4875,0.925,1724
2023-07-05,HKG-MEL,AU,198,4702,0.774,1218
2023-07-06,HKG-MEL,AU,194,5039,0.788,1086
2023-07-07,HKG-MEL,AU,217,5369,0.818,1694
2023-07-08,HKG-MEL,AU,182,5089,0.8,1216
2023-07-09,HKG-MEL,AU,216,4930,0.785,1329
2023-07-10,HKG-MEL,AU,234,4827,0.784,1342
2023-07-11,HKG-MEL,AU,243,4913,0.866,1845
2023-07-12,HKG-MEL,AU,198,4880,0.82,1612
2023-07-13,HKG-MEL,AU,180,4610,0.798,1177
2023-07-14,HKG-MEL,AU,181,4920,0.813,1260
2023-07-15,HKG-MEL,AU,194,4996,0.754,1110
2023-07-16,HKG-MEL,AU,199,4859,0.828,1580
2023-07-17,HKG-MEL,AU,196,5301,0.81,1353
2023-07-18,HKG-MEL,AU,231,5622,0.792,1461
2023-07-19,HKG-MEL,AU,177,5500,0.842,1297
2023-07-20,HKG-MEL,AU,183,5199,0.786,1008
2023-07-21,HKG-MEL,AU,187,4185,0.781,1091
2023-07-22,HKG-MEL,AU,196,5046,0.811,1537
2023-07-23,HKG-MEL,AU,208,4820,0.751,1346
2023-07-24,HKG-MEL,AU,234,4518,0.824,1714
2023-07-25,HKG-MEL,AU,195,5136,0.94,1401
2023-07-26,HKG-MEL,AU,196,5333,0.835,1110
2023-07-27,HKG-MEL,AU,161,5218,0.81,897
2023-07-28,HKG-MEL,AU,208,5558,0.843,1484
2023-07-29,HKG-MEL,AU,164,4912,0.735,1081
2023-07-30,HKG-MEL,AU,212,5449,0.763,1501
2023-07-31,HKG-MEL,AU,207,4865,0.777,1414
2023-08-01,HKG-MEL,AU,183,4205,0.761,1435
2023-08-02,HKG-MEL,AU,187,4675,0.821,1226
2023-08-03,HKG-MEL,AU,150,5188,0.816,1066
2023-08-04,HKG-MEL,AU,178,5737,0.778,1393
2023-08-05,HKG-MEL,AU,194,5001,0.802,1071
2023-08-06,HKG-MEL,AU,222,5304,0.826,1635
2023-08-07,HKG-MEL,AU,194,5360,0.762,1479
2023-08-08,HKG-MEL,AU,198,4432,0.818,1665
2023-08-09,HKG-MEL,AU,182,4380,0.795,1060
2023-08-10,HKG-MEL,AU,171,4652,0.779,1112
2023-08-11,HKG-MEL,AU,179,5336,0.811,1379
2023-08-12,HKG-MEL,AU,179,5111,0.811,1299
2023-08-13,HKG-MEL,AU,186,5296,0.779,1433
2023-08-14,HKG-MEL,AU,195,5162,0.778,1580
2023-08-15,HKG-MEL,AU,186,5001,0.776,1031
2023-08-16,HKG-MEL,AU,180,5244,0.802,1456
2023-08-17,HKG-MEL,AU,178,4496,0.793,1447
2023-08-18,HKG-MEL,AU,163,5586,0.78,1296
2023-08-19,HKG-MEL,AU,186,4621,0.834,1405
2023-08-20,HKG-MEL,AU,195,5218,0.796,1337
2023-08-21,HKG-MEL,AU,193,4782,0.748,1113
2023-08-22,HKG-MEL,AU,175,4562,0.837,1376
2023-08-23,HKG-MEL,AU,195,5185,0.843,1443
2023-08-24,HKG-MEL,AU,195,4491,0.809,1326
2023-08-25,HKG-MEL,AU,191,5149,0.844,1337
2023-08-26,HKG-MEL,AU,173,4742,0.742,972
2023-08-27,HKG-MEL,AU,185,5283,0.805,1426
2023-08-28,HKG-MEL,AU,171,5015,0.808,1324
2023-08-29,HKG-MEL,AU,189,4576,0.773,1350
2023-08-30,HKG-MEL,AU,181,4700,0.742,1274
2023-08-31,HKG-MEL,AU,166,4608,0.782,1395
2023-09-01,HKG-MEL,AU,150,4391,0.785,998
2023-09-02,HKG-MEL,AU,167,5048,0.791,1396
2023-09-03,HKG-MEL,AU,144,4712,0.749,1115
2023-09-04,HKG-MEL,AU,207,4404,0.769,1167
2023-09-05,HKG-MEL,AU,193,4010,0.866,1272
2023-09-06,HKG-MEL,AU,135,4591,0.801,897
2023-09-07,HKG-MEL,AU,154,4876,0.82,980
2023-09-08,HKG-MEL,AU,136,4858,0.785,979
2023-09-09,HKG-MEL,AU,145,4709,0.744,974
2023-09-10,HKG-MEL,AU,164,4523,0.813,1059
2023-09-11,HKG-MEL,AU,176,4487,0.774,1354
2023-09-12,HKG-MEL,AU,189,4455,0.796,1168
2023-09-13,HKG-MEL,AU,169,4842,0.818,1315
2023-09-14,HKG-MEL,AU,158,4185,0.792,930
2023-09-15,HKG-MEL,AU,151,3830,0.837,882
2023-09-16,HKG-MEL,AU,137,4687,0.727,1116
2023-09-17,HKG-MEL,AU,131,4375,0.753,859
2023-09-18,HKG-MEL,AU,189,5086,0.841,1185
2023-09-19,HKG-MEL,AU,167,4617,0.756,1212
2023-09-20,HKG-MEL,AU,163,4744,0.721,1277
2023-09-21,HKG-MEL,AU,160,4475,0.772,1349
2023-09-22,HKG-MEL,AU,126,4535,0.757,1047
2023-09-23,HKG-MEL,AU,174,4030,0.786,1196
2023-09-24,HKG-MEL,AU,157,4504,0.78,1064
2023-09-25,HKG-MEL,AU,136,4407,0.773,1139
2023-09-26,HKG-MEL,AU,166,4762,0.805,1344
2023-09-27,HKG-MEL,AU,147,4659,0.793,868
2023-09-28,HKG-MEL,AU,162,4583,0.752,1233
2023-09-29,HKG-MEL,AU,139,4364,0.766,1012
